airport_id	airport_name	city	country	airport_iata	airport_icao	latitude	longitude
1822	Minatitlán/Coatzacoalcos National Airport	Minatitlan	Mexico	MTT	MMMT	18.1033992767	-94.5807037354
1823	Monclova International Airport	Monclova	Mexico	LOV	MMMV	26.9557	-101.470001
1824	Licenciado Benito Juarez International Airport	Mexico City	Mexico	MEX	MMMX	19.4363	-99.072098
1825	General Mariano Escobedo International Airport	Monterrey	Mexico	MTY	MMMY	25.7784996033	-100.107002258
1826	General Rafael Buelna International Airport	Mazatlan	Mexico	MZT	MMMZ	23.1613998413	-106.26599884
1827	Nogales International Airport	Nogales	Mexico	NOG	MMNG	31.2261009216	-110.9759979248
1828	Quetzalcóatl International Airport	Nuevo Laredo	Mexico	NLD	MMNL	27.4438991547	-99.5705032349
1829	Xoxocotlán International Airport	Oaxaca	Mexico	OAX	MMOX	16.9999008179	-96.726600647
1830	El Tajín National Airport	Poza Rico	Mexico	PAZ	MMPA	20.6026992798	-97.4608001709
1831	Hermanos Serdán International Airport	Puebla	Mexico	PBC	MMPB	19.1581001282	-98.3713989258
1832	Ingeniero Juan Guillermo Villasana Airport	Pachuca	Mexico	null	MMPC	20.0774	-98.782501
1833	Mar de Cortés International Airport	Punta Penasco	Mexico	PPE	MMPE	31.351987	-113.305177
1834	Piedras Negras International Airport	Piedras Negras	Mexico	PDS	MMPG	28.627399	-100.535004
1835	Licenciado y General Ignacio Lopez Rayon Airport	Uruapan	Mexico	UPN	MMPN	19.3966999054	-102.0390014648
1836	Licenciado Gustavo Díaz Ordaz International Airport	Puerto Vallarta	Mexico	PVR	MMPR	20.6800994873	-105.2539978027
1837	Puerto Escondido International Airport	Puerto Escondido	Mexico	PXM	MMPS	15.8769	-97.089103
1838	Querétaro Intercontinental Airport	Queretaro	Mexico	QRO	MMQT	20.6173	-100.185997
1839	General Lucio Blanco International Airport	Reynosa	Mexico	REX	MMRX	26.0089	-98.2285
1840	Los Cabos International Airport	San Jose Del Cabo	Mexico	SJD	MMSD	23.1518001556	-109.7210006714
1841	San Felipe International Airport	San Filipe	Mexico	SFH	MMSF	30.9302005768	-114.8089981079
1842	Ponciano Arriaga International Airport	San Luis Potosi	Mexico	SLP	MMSP	22.2542991638	-100.930999756
1843	Tlaxcala Airport	Tlaxcala	Mexico	null	MMTA	19.537992	-98.173492
1844	Terán Air Base	Tuxtla Gutierrez	Mexico	null	MMTB	16.739901	-93.173301
1845	Francisco Sarabia International Airport	Torreon	Mexico	TRC	MMTC	25.5683002472	-103.411003113
1846	Angel Albino Corzo International Airport	Tuxtla Gutierrez	Mexico	TGZ	MMTG	16.5636005402	-93.0224990845
1847	General Abelardo L. Rodríguez International Airport	Tijuana	Mexico	TIJ	MMTJ	32.5410995483	-116.9700012207
1848	General Francisco Javier Mina International Airport	Tampico	Mexico	TAM	MMTM	22.2964000702	-97.8658981323
1849	Tamuin Airport	Tamuin	Mexico	TSL	MMTN	22.0383	-98.806502
1850	Licenciado Adolfo Lopez Mateos International Airport	Toluca	Mexico	TLC	MMTO	19.3370990753	-99.5660018921
1851	Tapachula International Airport	Tapachula	Mexico	TAP	MMTP	14.7943000793	-92.3700027466
1852	Cancún International Airport	Cancun	Mexico	CUN	MMUN	21.0365009308	-86.8770980835
1853	Carlos Rovirosa Pérez International Airport	Villahermosa	Mexico	VSA	MMVA	17.9969997406	-92.8173980713
1854	General Heriberto Jara International Airport	Vera Cruz	Mexico	VER	MMVR	19.1459007263	-96.1873016357
1855	General Leobardo C. Ruiz International Airport	Zacatecas	Mexico	ZCL	MMZC	22.8971004486	-102.68699646
1856	Ixtapa Zihuatanejo International Airport	Zihuatanejo	Mexico	ZIH	MMZH	17.601600647	-101.460998535
1857	Zamora Airport	Zamora	Mexico	ZMM	MMZM	20.045	-102.276001
1858	Playa De Oro International Airport	Manzanillo	Mexico	ZLO	MMZO	19.1448001862	-104.558998108
1859	Zapopan Airport	Zapopan	Mexico	null	MMZP	20.747922	-103.461709
1860	Bluefields Airport	Bluefields	Nicaragua	BEF	MNBL	11.9910001755	-83.7741012573
1861	Los Brasiles Airport	Los Brasiles	Nicaragua	null	MNBR	12.1899995804	-86.3538970947
1862	Leon (Fanor Urroz) Airport	Leon	Nicaragua	null	MNLN	12.4292001724	-86.9028015137
1863	Augusto C. Sandino (Managua) International Airport	Managua	Nicaragua	MGA	MNMG	12.141500473	-86.1681976318
1864	Puerto Cabezas Airport	Puerto Cabezas	Nicaragua	PUZ	MNPC	14.0472002029	-83.3867034912
1865	Bocas Del Toro International Airport	Bocas Del Toro	Panama	BOC	MPBO	9.3408498764	-82.2508010864
1866	Cap Manuel Niño International Airport	Changuinola	Panama	CHX	MPCH	9.458962	-82.515062
1867	Enrique Malek International Airport	David	Panama	DAV	MPDA	8.390999794	-82.4349975586
1868	Panama Pacific International Airport	Howard	Panama	BLB	MPHO	8.91479	-79.599602
1869	Marcos A. Gelabert International Airport	Panama	Panama	PAC	MPMG	8.9733400345	-79.5556030273
1870	Ruben Cantu Airport	Santiago	Panama	SYP	MPSA	8.0855998993	-80.9452972412
1871	Tocumen International Airport	Panama City	Panama	PTY	MPTO	9.0713596344	-79.3834991455
1872	Buenos Aires Airport	Buenos Aires	Costa Rica	BAI	MRBA	9.163949	-83.330171
1874	Coto 47 Airport	Coto 47	Costa Rica	OTR	MRCC	8.601559639	-82.9685974121
1875	Chacarita Airport	Chacarita	Costa Rica	JAP	MRCH	9.9814100266	-84.7726974487
1877	El Carmen de Siquirres Airport	El Carmen	Costa Rica	null	MREC	10.2019996643	-83.4721984863
1878	Finca 10 / Nuevo Palmar Sur Airport	Finca 10	Costa Rica	null	MRFI	8.9163503647	-83.5073013306
1879	Golfito Airport	Golfito	Costa Rica	GLF	MRGF	8.654009819	-83.1821975708
1880	Guapiles Airport	Guapiles	Costa Rica	GPL	MRGP	10.2172002792	-83.7969970703
1881	Daniel Oduber Quiros International Airport	Liberia	Costa Rica	LIR	MRLB	10.5933	-85.544403
1882	Los Chiles Airport	Los Chiles	Costa Rica	LSL	MRLC	11.0353002548	-84.7061004639
1883	Limon International Airport	Limon	Costa Rica	LIO	MRLM	9.9579601288	-83.0220031738
1884	Nosara Airport	Nosara Beach	Costa Rica	NOB	MRNS	9.9764900208	-85.6529998779
1885	Juan Santamaria International Airport	San Jose	Costa Rica	SJO	MROC	9.9938602448	-84.2088012695
1886	Pandora Airport	Pandora	Costa Rica	null	MRPD	9.732170105	-82.9832000732
1887	Palmar Sur Airport	Palmar Sur	Costa Rica	PMZ	MRPM	8.9510297775	-83.4685974121
1889	Quepos Managua Airport	Quepos	Costa Rica	XQP	MRQP	9.4431600571	-84.1297988892
1890	Santa Clara De Guapiles Airport	Santa Clara	Costa Rica	null	MRSG	10.2882995605	-83.7135009766
1891	San Vito De Java Airport	San Vito De Jaba	Costa Rica	TOO	MRSV	8.8261098862	-82.9589004517
1892	Monseñor Óscar Arnulfo Romero International Airport	San Salvador	El Salvador	SAL	MSLP	13.4409	-89.055702
1893	Ilopango International Airport	San Salvador	El Salvador	null	MSSS	13.6995000839	-89.1199035645
1894	Les Cayes Airport	Cayes	Haiti	CYA	MTCA	18.2710990906	-73.7882995605
1895	Cap Haitien International Airport	Cap Haitien	Haiti	CAP	MTCH	19.733	-72.194702
1896	Jacmel Airport	Jacmel	Haiti	JAK	MTJA	18.2411003113	-72.5185012817
1897	Toussaint Louverture International Airport	Port-au-prince	Haiti	PAP	MTPP	18.5799999237	-72.2925033569
1898	Gustavo Rizo Airport	Baracoa Playa	Cuba	BCA	MUBA	20.3652992249	-74.5062026978
1899	Carlos Manuel de Cespedes Airport	Bayamo	Cuba	BYM	MUBY	20.3964004517	-76.6213989258
1900	Maximo Gomez Airport	Ciego De Avila	Cuba	AVI	MUCA	22.0270996094	-78.7895965576
1901	Jardines Del Rey Airport	Cunagua	Cuba	CCC	MUCC	22.4610004425	-78.3283996582
1902	Jaime Gonzalez Airport	Cienfuegos	Cuba	CFG	MUCF	22.1499996185	-80.4141998291
1903	Vilo Acuña International Airport	Cayo Largo del Sur	Cuba	CYO	MUCL	21.6165008545	-81.5459976196
1904	Ignacio Agramonte International Airport	Camaguey	Cuba	CMW	MUCM	21.42029953	-77.8475036621
1905	Antonio Maceo International Airport	Santiago De Cuba	Cuba	SCU	MUCU	19.9698009491	-75.8354034424
1906	Florida Airport	Florida	Cuba	null	MUFL	21.4997005463	-78.202796936
1907	Leeward Point Field	Guantanamo	Cuba	NBW	MUGM	19.9064998627	-75.2070999146
1908	Mariana Grajales Airport	Guantanamo	Cuba	GAO	MUGT	20.0853004456	-75.1583023071
1909	José Martí International Airport	Havana	Cuba	HAV	MUHA	22.989200592	-82.4091033936
1910	Frank Pais International Airport	Holguin	Cuba	HOG	MUHG	20.7856006622	-76.3151016235
1911	La Coloma Airport	La Coloma	Cuba	LCL	MULM	22.3360996246	-83.6418991089
1912	Orestes Acosta Airport	Moa	Cuba	MOA	MUMO	20.6539001465	-74.922203064
1913	Sierra Maestra Airport	Manzanillo	Cuba	MZO	MUMZ	20.2880992889	-77.0892028809
1914	Rafael Cabrera Airport	Nueva Gerona	Cuba	GER	MUNG	21.8346996307	-82.7837982178
1915	Playa Baracoa Airport	Baracoa Playa	Cuba	UPB	MUPB	23.0328006744	-82.5793991089
1916	Pinar Del Rio Airport	Pinar Del Rio Norte	Cuba	QPD	MUPR	22.4214000702	-83.6783981323
1917	San Antonio De Los Banos Airport	San Antonio De Banos	Cuba	null	MUSA	22.8715000153	-82.5093002319
1918	Abel Santamaria Airport	Santa Clara	Cuba	SNU	MUSC	22.4922008514	-79.9436035156
1919	Joaquín de Agüero Airport	Santa Lucia	Cuba	null	MUSL	21.5094559067	-77.0205974579
1920	Siguanea Airport	Siguanea	Cuba	SZJ	MUSN	21.6424999237	-82.9551010132
1921	Sancti Spiritus Airport	Sancti Spiritus	Cuba	USS	MUSS	21.9704	-79.442703
1923	Juan Gualberto Gomez International Airport	Varadero	Cuba	VRA	MUVR	23.0344009399	-81.4353027344
1924	Hermanos Ameijeiras Airport	Las Tunas	Cuba	VTU	MUVT	20.9876003265	-76.935798645
1925	Gerrard Smith International Airport	Cayman Brac	Cayman Islands	CYB	MWCB	19.6870002747	-79.8827972412
1926	Owen Roberts International Airport	Georgetown	Cayman Islands	GCM	MWCR	19.2928009033	-81.3576965332
1927	Clarence A. Bain Airport	Clarence Bain	Bahamas	MAY	MYAB	24.2877006531	-77.6846008301
1928	Andros Town Airport	Andros Town	Bahamas	ASD	MYAF	24.6979007721	-77.7956008911
1930	Leonard M Thompson International Airport	Marsh Harbor	Bahamas	MHH	MYAM	26.5114	-77.083503
1931	San Andros Airport	San Andros	Bahamas	SAQ	MYAN	25.0538005829	-78.0490036011
1932	Spring Point Airport	Spring Point	Bahamas	AXP	MYAP	22.4417991638	-73.9709014893
1933	Sandy Point Airport	Sandy Point	Bahamas	null	MYAS	26.0046005249	-77.3955001831
1934	Treasure Cay Airport	Treasure Cay	Bahamas	TCB	MYAT	26.745300293	-77.3912963867
1935	Chub Cay Airport	Chub Cay	Bahamas	CCZ	MYBC	25.4171009064	-77.880897522
1936	Great Harbour Cay Airport	Bullocks Harbour	Bahamas	GHC	MYBG	25.7383	-77.840103
1937	South Bimini Airport	Alice Town	Bahamas	BIM	MYBS	25.6998996735	-79.2647018433
1941	Exuma International Airport	Great Exuma	Bahamas	GGT	MYEF	23.5625991821	-75.8779983521
1942	George Town Airport	George Town	Bahamas	null	MYEG	23.4666996002	-75.7817001343
1943	North Eleuthera Airport	North Eleuthera	Bahamas	ELH	MYEH	25.474899292	-76.6835021973
1944	"'""Governor''s Harbour Airport""'"	"'""Governor''s Harbor""'"	Bahamas	GHB	MYEM	25.2847003937	-76.3310012817
1945	Normans Cay Airport	"'""Norman''s Cay""'"	Bahamas	NMC	MYEN	24.5942993164	-76.8201980591
1946	Rock Sound Airport	Rock Sound	Bahamas	RSD	MYER	24.8950787333	-76.1768817902
1947	Staniel Cay Airport	Staniel Cay	Bahamas	TYM	MYES	24.1690998077	-76.4391021729
1948	Grand Bahama International Airport	Freeport	Bahamas	FPO	MYGF	26.5587005615	-78.695602417
1949	Inagua Airport	Matthew Town	Bahamas	IGA	MYIG	20.9750003815	-73.6669006348
1950	"'""Deadman''s Cay Airport""'"	"'""Dead Man''s Cay""'"	Bahamas	LGI	MYLD	23.1790008545	-75.0935974121
1951	Stella Maris Airport	Stella Maris	Bahamas	SML	MYLS	23.582317	-75.268621
1952	Mayaguana Airport	Mayaguana	Bahamas	MYG	MYMM	22.379499	-73.013494
1953	Lynden Pindling International Airport	Nassau	Bahamas	NAS	MYNN	25.0389995575	-77.4662017822
1954	Duncan Town Airport	Duncan Town	Bahamas	DCT	MYRD	22.1818008423	-75.7294998169
1955	Rum Cay Airport	Port Nelson	Bahamas	RCY	MYRP	23.6844005585	-74.8361968994
1956	San Salvador Airport	Cockburn Town	Bahamas	ZSA	MYSM	24.0632991791	-74.5240020752
1957	Philip S. W. Goldson International Airport	Belize City	Belize	BZE	MZBZ	17.539100647	-88.3081970215
1958	Aitutaki Airport	Aitutaki	Cook Islands	AIT	NCAI	-18.8309001923	-159.7640075684
1959	Rarotonga International Airport	Avarua	Cook Islands	RAR	NCRG	-21.2026996613	-159.805999756
1960	Nadi International Airport	Nandi	Fiji	NAN	NFFN	-17.755399704	177.4429931641
1961	Nausori International Airport	Nausori	Fiji	SUV	NFNA	-18.0433006287	178.5590057373
1963	"'""Fua''amotu International Airport""'"	Tongatapu	Tonga	TBU	NFTF	-21.2411994934	-175.1499938965
1964	"'""Vava''u International Airport""'"	"'""Vava''u""'"	Tonga	VAV	NFTV	-18.5853004456	-173.9620056152
1965	Bonriki International Airport	Tarawa	Kiribati	TRW	NGTA	1.3816399574	173.1470031738
1966	Tabiteuea North Airport	Tabiteuea North	Kiribati	TBF	NGTE	-1.2244700193	174.7760009766
1968	Hihifo Airport	Wallis	Wallis and Futuna	WLS	NLWW	-13.2383003235	-176.199005127
1969	Faleolo International Airport	Faleolo	Samoa	APW	NSFA	-13.8299999237	-172.0079956055
1970	Pago Pago International Airport	Pago Pago	American Samoa	PPG	NSTU	-14.3310003281	-170.710006714
1971	Rurutu Airport	Rurutu	French Polynesia	RUR	NTAR	-22.4340991974	-151.3609924316
1972	Tubuai Airport	Tubuai	French Polynesia	TUB	NTAT	-23.3654003143	-149.5240020752
1973	Anaa Airport	Anaa	French Polynesia	AAA	NTGA	-17.3526000977	-145.5099945068
1974	Fangatau Airport	Fangatau	French Polynesia	FGU	NTGB	-15.819899559	-140.8869934082
1975	Tikehau Airport	Tikehau	French Polynesia	TIH	NTGC	-15.119600296	-148.2310028076
1976	Reao Airport	Reao	French Polynesia	REA	NTGE	-18.4659004211	-136.4400024414
1977	Fakarava Airport	Fakarava	French Polynesia	FAV	NTGF	-16.0541000366	-145.6569976807
1978	Manihi Airport	Manihi	French Polynesia	XMH	NTGI	-14.4368000031	-146.0700073242
1979	Totegegie Airport	Totegegie	French Polynesia	GMR	NTGJ	-23.0799007416	-134.8899993896
1980	Kaukura Airport	Kaukura Atoll	French Polynesia	KKR	NTGK	-15.6632995605	-146.8849945068
1981	Makemo Airport	Makemo	French Polynesia	MKP	NTGM	-16.5839004517	-143.6580047607
1982	Puka Puka Airport	Puka Puka	French Polynesia	PKP	NTGP	-14.8094997406	-138.81300354
1983	Takapoto Airport	Takapoto	French Polynesia	TKP	NTGT	-14.7095003128	-145.2460021973
1984	Arutua Airport	Arutua	French Polynesia	AXR	NTGU	-15.2482995987	-146.6170043945
1985	Mataiva Airport	Mataiva	French Polynesia	MVT	NTGV	-14.8681001663	-148.7169952393
1986	Takaroa Airport	Takaroa	French Polynesia	TKX	NTKR	-14.4558000565	-145.0249938965
1987	Nuku Hiva Airport	Nuku Hiva	French Polynesia	NHV	NTMD	-8.7955999374	-140.2290039063
1989	Bora Bora Airport	Bora Bora	French Polynesia	BOB	NTTB	-16.4444007874	-151.7510070801
1990	Rangiroa Airport	Rangiroa	French Polynesia	RGI	NTTG	-14.9542999268	-147.6609954834
1991	Huahine-Fare Airport	Huahine Island	French Polynesia	HUH	NTTH	-16.6872005463	-151.0220031738
1992	Moorea Airport	Moorea	French Polynesia	MOZ	NTTM	-17.49	-149.761993
1993	Hao Airport	Hao Island	French Polynesia	HOI	NTTO	-18.0748004913	-140.9459991455
1994	Maupiti Airport	Maupiti	French Polynesia	MAU	NTTP	-16.4265003204	-152.2440032959
1995	Raiatea Airport	Raiatea Island	French Polynesia	RFP	NTTR	-16.7229	-151.466003
1997	Bauerfield International Airport	Port-vila	Vanuatu	VLI	NVVV	-17.699300766	168.3200073242
1998	Koné Airport	Kone	New Caledonia	KNQ	NWWD	-21.0543003082	164.8370056152
1999	Koumac Airport	Koumac	New Caledonia	KOC	NWWK	-20.5463008881	164.2559967041
2000	Lifou Airport	Lifou	New Caledonia	LIF	NWWL	-20.7747993469	167.2400054932
2001	Nouméa Magenta Airport	Noumea	New Caledonia	GEA	NWWM	-22.2583007813	166.4730072021
2002	Maré Airport	Mare	New Caledonia	MEE	NWWR	-21.4817008972	168.0379943848
2003	Touho Airport	Touho	New Caledonia	TOU	NWWU	-20.7900009155	165.2590026855
2004	Ouvéa Airport	Ouvea	New Caledonia	UVE	NWWV	-20.6406002045	166.5729980469
2005	La Tontouta International Airport	Noumea	New Caledonia	NOU	NWWW	-22.0146007538	166.2129974365
2006	Auckland International Airport	Auckland	New Zealand	AKL	NZAA	-37.0080986023	174.792007446
2007	Taupo Airport	Taupo	New Zealand	TUO	NZAP	-38.7397003174	176.0839996338
2008	Ardmore Airport	Ardmore	New Zealand	AMZ	NZAR	-37.0297012329	174.9730072021
2009	Christchurch International Airport	Christchurch	New Zealand	CHC	NZCH	-43.4893989563	172.5319976807
2010	Chatham Islands-Tuuta Airport	Chatham Island	New Zealand	CHT	NZCI	-43.8100013733	-176.4570007324
2011	Dunedin Airport	Dunedin	New Zealand	DUD	NZDN	-45.9281005859	170.1979980469
2012	Gisborne Airport	Gisborne	New Zealand	GIS	NZGS	-38.6632995605	177.9779968262
2013	Glentanner Airport	Glentanner	New Zealand	GTN	NZGT	-43.9067001343	170.1280059814
2014	Hokitika Airfield	Hokitika	New Zealand	HKK	NZHK	-42.7136001587	170.9850006104
2015	Hamilton International Airport	Hamilton	New Zealand	HLZ	NZHN	-37.8666992188	175.332000732
2016	Hastings Aerodrome	Hastings	New Zealand	null	NZHS	-39.646702	176.766998
2017	Kerikeri Airport	Kerikeri	New Zealand	KKE	NZKK	-35.2627983093	173.9120025635
2018	Kaitaia Airport	Kaitaia	New Zealand	KAT	NZKT	-35.0699996948	173.2850036621
2019	Alexandra Airport	Alexandra	New Zealand	ALR	NZLX	-45.2117004395	169.3730010986
2020	Mount Cook Airport	Mount Cook	New Zealand	MON	NZMC	-43.7649993896	170.1329956055
2021	Manapouri Airport	Manapouri	New Zealand	TEU	NZMO	-45.5331001282	167.6499938965
2022	Hood Airport	Masterton	New Zealand	MRO	NZMS	-40.9733009338	175.6340026855
2023	New Plymouth Airport	New Plymouth	New Zealand	NPL	NZNP	-39.0085983276	174.1790008545
2024	Nelson Airport	Nelson	New Zealand	NSN	NZNS	-41.2983016968	173.220993042
2025	Invercargill Airport	Invercargill	New Zealand	IVC	NZNV	-46.412399292	168.31300354
2026	RNZAF Base Ohakea	Ohakea	New Zealand	OHA	NZOH	-40.2060012817	175.3880004883
2027	Oamaru Airport	Oamaru	New Zealand	OAM	NZOU	-44.9700012207	171.0820007324
2028	Palmerston North Airport	Palmerston North	New Zealand	PMR	NZPM	-40.3205986023	175.6170043945
2029	Paraparaumu Airport	Paraparaumu	New Zealand	PPQ	NZPP	-40.9047012329	174.9889984131
2030	Queenstown International Airport	Queenstown International	New Zealand	ZQN	NZQN	-45.0210990906	168.738998413
2031	Rotorua Regional Airport	Rotorua	New Zealand	ROT	NZRO	-38.1091995239	176.3170013428
2032	Waiouru Airport	Waiouru	New Zealand	null	NZRU	-39.4463996887	175.6580047607
2033	South Pole Station Airport	"'""Stephen''s Island""'"	Antarctica	null	NZSP	-90	0
2034	Tauranga Airport	Tauranga	New Zealand	TRG	NZTG	-37.6719017029	176.1959991455
2035	Timaru Airport	Timaru	New Zealand	TIU	NZTU	-44.3027992249	171.2250061035
2036	Pukaki Airport	Pukaki	New Zealand	TWZ	NZUK	-44.2350006104	170.117996216
2037	Woodbourne Airport	Woodbourne	New Zealand	BHE	NZWB	-41.5182991028	173.8699951172
2038	Williams Field	Weydon	Antarctica	null	NZWD	-77.867401123	167.0570068359
2039	Wanaka Airport	Wanaka	New Zealand	WKA	NZWF	-44.7221984863	169.2460021973
2040	Wigram Airport	Wigram	New Zealand	null	NZWG	-43.5511016846	172.552993774
2041	Whakatane Airport	Whakatane	New Zealand	WHK	NZWK	-37.9206008911	176.9140014648
2042	Wellington International Airport	Wellington	New Zealand	WLG	NZWN	-41.3272018433	174.804992676
2043	Wairoa Airport	Wairoa	New Zealand	WIR	NZWO	-39.0069007874	177.4069976807
2044	RNZAF Base Auckland-Whenuapai	Whenuapai	New Zealand	null	NZWP	-36.7877998352	174.6300048828
2045	Whangarei Airport	Whangarei	New Zealand	WRE	NZWR	-35.7682991028	174.3650054932
2046	Westport Airport	Westport	New Zealand	WSZ	NZWS	-41.7380981445	171.5809936523
2047	Wanganui Airport	Wanganui	New Zealand	WAG	NZWU	-39.9622001648	175.0249938965
2048	Herat Airport	Herat	Afghanistan	HEA	OAHR	34.2099990845	62.2282981873
2049	Jalalabad Airport	Jalalabad	Afghanistan	JAA	OAJL	34.3997993469	70.4985961914
2050	Hamid Karzai International Airport	Kabul	Afghanistan	KBL	OAKB	34.565899	69.212303
2051	Kandahar Airport	Kandahar	Afghanistan	KDH	OAKN	31.5058002472	65.8478012085
2052	Maimana Airport	Maimama	Afghanistan	MMZ	OAMN	35.9308013916	64.7609024048
2053	Mazar I Sharif Airport	Mazar-i-sharif	Afghanistan	MZR	OAMS	36.7069015503	67.2097015381
2054	Shindand Airport	Shindand	Afghanistan	OAH	OASD	33.3913002014	62.2610015869
2055	Sheberghan Airport	Sheberghan	Afghanistan	null	OASG	36.7508010864	65.9132003784
2056	Konduz Airport	Kunduz	Afghanistan	UND	OAUZ	36.6651000977	68.9107971191
2057	Bahrain International Airport	Bahrain	Bahrain	BAH	OBBI	26.2707996368	50.6335983276
2058	Sheik Isa Air Base	Bahrain	Bahrain	null	OBBS	25.9183998108	50.5905990601
2059	Abha Regional Airport	Abha	Saudi Arabia	AHB	OEAB	18.2404003143	42.6566009521
2060	Al Ahsa Airport	Al-ahsa	Saudi Arabia	HOF	OEAH	25.2852993011	49.4851989746
2061	Al Baha Airport	El-baha	Saudi Arabia	ABT	OEBA	20.2961006165	41.6343002319
2062	Bisha Airport	Bisha	Saudi Arabia	BHH	OEBH	19.9843997955	42.6208992004
2063	Abqaiq Airport	Abqaiq	Saudi Arabia	null	OEBQ	25.9113006592	49.5912017822
2064	King Fahd International Airport	Dammam	Saudi Arabia	DMM	OEDF	26.471200943	49.7979011536
2065	King Abdulaziz Air Base	Dhahran	Saudi Arabia	DHA	OEDR	26.2653999329	50.1520004272
2066	Jizan Regional Airport	Gizan	Saudi Arabia	GIZ	OEGN	16.9011001587	42.5858001709
2067	Gassim Airport	Gassim	Saudi Arabia	ELQ	OEGS	26.3027992249	43.7743988037
2068	Gurayat Domestic Airport	Guriat	Saudi Arabia	URY	OEGT	31.412413	37.278898
2069	"'""Ha''il Airport""'"	Hail	Saudi Arabia	HAS	OEHL	27.437901	41.686298
2070	Jubail Airport	Jubail	Saudi Arabia	QJB	OEJB	27.0389995575	49.4051017761
2071	King Faisal Naval Base	Jeddah	Saudi Arabia	null	OEJF	21.3481006622	39.1730003357
