trip_id	customer_id	flight_number	airline_id	aircraft	airport_src	airport_dst	departure_time	departure_date	flight_duration	travel_class	seat_number	price
3669	4219748	MU1730	1758	320	3388	4085	17:30	05/10/2017	02:13	business	29F	524
3670	4219748	3U1530	4608	321	3394	3378	15:30	21/06/2018	01:55	economy	1A	103
3670	4219748	3U1815	4608	321	3378	3394	18:15	16/07/2018	01:55	economy	7E	103
3671	4219748	MU2230	1758	320	3388	6345	22:30	31/12/2018	01:59	business	29J	507
3671	4219748	MU2115	1758	320	6345	3388	21:15	24/01/2019	01:59	business	32I	507
3672	8801391	UN1615	5067	73G	2988	2944	16:15	02/12/2013	01:24	economy	5B	66
3672	8801391	UN2115	5067	73G	2944	2988	21:15	18/12/2013	01:24	business	19F	466
3673	8801391	TK0715	4951	320	2963	4317	07:15	28/05/2015	01:55	business	43I	502
3673	8801391	TK1330	4951	320	4317	2963	13:30	15/06/2015	01:55	economy	6I	102
3674	8801391	2B2230	410	CR2	4029	6160	22:30	30/04/2016	01:41	business	30G	485
3674	8801391	2B1245	410	CR2	6160	4029	12:45	23/05/2016	01:41	business	39J	485
3675	8801391	U61115	5234	320	2990	6147	11:15	06/11/2016	03:19	economy	9J	204
3675	8801391	U60615	5234	320	6147	2990	06:15	06/12/2016	03:19	business	42G	604
3676	8801391	YM1145	3539	E95	4029	1741	11:45	23/12/2017	02:57	business	16G	578
3676	8801391	YM2215	3539	E95	1741	4029	22:15	10/01/2018	02:57	economy	10C	178
3677	8801391	SU1345	130	A81	2989	2948	13:45	19/02/2018	01:54	business	22I	501
3677	8801391	SU1915	130	A81	2948	2989	19:15	18/03/2018	01:54	economy	10E	101
3678	8801391	SZ1645	10122	737	2991	2979	16:45	09/09/2018	02:44	business	44J	562
3678	8801391	SZ1245	10122	737	2979	2991	12:45	21/09/2018	02:44	economy	5I	162
3679	8801391	LH1145	3320	320	2988	351	11:45	01/10/2018	02:28	business	34J	543
3679	8801391	LH1130	3320	320	351	2988	11:30	06/10/2018	02:28	business	41I	543
3680	8801391	3R1745	3545	SU9	2966	2948	17:45	06/12/2018	02:51	economy	8J	171
3680	8801391	3R0800	3545	SU9	2948	2966	08:00	20/12/2018	02:51	economy	1G	171
3681	8801391	OS1915	491	100	2960	1613	19:15	28/12/2018	02:40	business	13D	557
3681	8801391	OS0900	491	319	1613	2960	09:00	28/01/2019	02:40	economy	1F	157
3682	8756374	TK1300	4951	738	1701	382	13:00	19/02/2013	02:36	business	39F	553
3682	8756374	TK0630	4951	738	382	1701	06:30	13/03/2013	02:36	economy	10C	153
3683	8756374	TK1845	4951	738	1701	1486	18:45	22/08/2017	01:06	economy	7H	44
3683	8756374	TK1700	4951	738	1486	1701	17:00	14/09/2017	01:06	economy	4F	44
3684	8756374	TK0930	4951	321	1701	1489	09:30	31/03/2018	01:48	economy	9J	94
3684	8756374	TK1515	4951	320	1489	1701	15:15	25/04/2018	01:48	economy	6A	94
3685	8756374	TK1900	4951	738	1701	280	19:00	16/12/2018	05:28	business	40F	760
3685	8756374	TK1645	4951	739	280	1701	16:45	08/01/2019	05:28	business	36J	760
3686	3151705	NH0945	324	777	2279	1382	09:45	29/12/2013	12:34	economy	7F	874
3686	3151705	NH1845	324	777	1382	2279	18:45	29/01/2014	12:34	economy	5A	874
3687	1997690	SN0630	1531	332	302	1020	06:30	03/03/2013	08:15	business	41H	961
3687	1997690	UA1515	5209	333	1020	302	15:15	12/03/2013	08:15	business	44J	961
3688	1997690	VY2115	2439	320	302	1636	21:15	29/08/2014	02:19	economy	8C	132
3688	1997690	VY1130	2439	320	1636	302	11:30	27/09/2014	02:19	economy	9H	132
3689	1997690	U20915	2297	319	302	1335	09:15	30/01/2015	01:13	business	16E	451
3689	1997690	U21400	2297	319	1335	302	14:00	16/02/2015	01:13	business	32C	451
3690	1997690	FR1445	4296	738	304	1253	14:45	05/09/2018	02:34	business	26G	550
3690	1997690	FR0645	4296	738	1253	304	06:45	30/09/2018	02:34	business	14I	550
3691	1997690	VY1445	2439	320	302	1636	14:45	27/10/2018	02:19	business	26D	532
3691	1997690	VY1445	2439	320	1636	302	14:45	18/11/2018	02:19	economy	4D	132
3692	1997690	PC1000	3926	738	302	1706	10:00	26/12/2018	03:18	business	37G	603
3692	1997690	PC1700	3926	738	1706	302	17:00	19/01/2019	03:18	business	17D	603
3693	8177418	ST1045	2547	73G	1688	337	10:45	31/12/2016	03:13	business	13A	596
3693	8177418	ST1800	2547	73G	337	1688	18:00	16/01/2017	03:13	business	25B	596
3694	8177418	TK1730	4951	738	1694	4317	17:30	04/07/2018	01:18	business	40G	458
3694	8177418	TK2115	4951	738	4317	1694	21:15	19/07/2018	01:18	economy	7F	58
3695	8177418	TK1445	4951	739	1701	1528	14:45	27/11/2018	02:34	business	26I	550
3695	8177418	TK2230	4951	738	1528	1701	22:30	02/12/2018	02:34	business	44B	550
3696	8177418	XQ0845	4573	738	1722	1706	08:45	16/12/2018	01:55	business	23H	502
3696	8177418	XQ1400	4573	738	1706	1722	14:00	12/01/2019	01:55	economy	2B	102
3697	2909548	FR1915	4296	738	1222	582	19:15	03/07/2018	01:46	business	37G	492
3697	2909548	FR2245	4296	738	582	1222	22:45	28/07/2018	01:46	business	40F	492
3698	2909548	TU0800	4870	320	1229	287	08:00	13/09/2018	02:04	business	43B	513
3698	2909548	TU1315	4870	320	287	1229	13:15	01/10/2018	02:04	economy	5I	113
3699	2909548	IG0730	3463	320	1051	1550	07:30	16/12/2018	04:04	business	32J	658
3699	2909548	IG1545	3463	320	1550	1051	15:45	23/12/2018	04:04	business	38D	658
3700	2909548	LS1645	3026	733	1051	517	16:45	30/12/2018	04:13	economy	7B	269
3700	2909548	LS1030	3026	733	517	1051	10:30	04/01/2019	04:13	business	29B	669
3701	4490469	PR1400	3952	773	156	2397	14:00	16/01/2011	13:37	economy	6A	950
3701	4490469	PR0930	3952	773	2397	156	09:30	09/02/2011	13:37	business	36E	1350
3702	4490469	AC1415	330	319	193	1953	14:15	13/04/2012	03:05	economy	3G	187
3702	4490469	AC1145	330	319	1953	193	11:45	03/05/2012	03:05	economy	8G	187
3703	4490469	DL1200	2009	E75	166	3858	12:00	28/07/2018	02:05	economy	9J	115
3703	4490469	DL1215	2009	E75	3858	166	12:15	13/08/2018	02:05	business	40B	515
3704	4490469	J30845	3734	J31	90	109	08:45	20/10/2018	00:47	economy	5I	21
3704	4490469	J31245	3734	J31	109	90	12:45	17/11/2018	00:47	business	24A	421
3705	4490469	Q90930	11838	BEH	202	192	09:30	03/12/2018	00:47	business	32C	420
3705	4490469	Q91245	11838	BEH	192	202	12:45	13/12/2018	00:47	economy	8E	20
3706	6437213	8R0645	5188	SF3	2487	2496	06:45	19/04/2017	01:19	business	17J	459
3706	6437213	8R1030	5188	SF3	2496	2487	10:30	18/05/2017	01:19	business	28H	459
3707	6437213	8R1400	5188	SF3	2508	2501	14:00	16/09/2017	01:00	business	39E	436
3707	6437213	8R1515	5188	SF3	2501	2508	15:15	30/09/2017	01:00	economy	4G	36
3708	6437213	PZ1700	5156	320	3988	2560	17:00	22/05/2018	02:58	economy	10D	179
3708	6437213	PZ2245	5156	320	2560	3988	22:45	15/06/2018	02:58	economy	5E	179
3709	6437213	LA0745	3200	320	2442	2452	07:45	20/07/2018	01:43	business	22H	488
3709	6437213	LA1215	3200	320	2452	2442	12:15	29/07/2018	01:43	business	12E	488
3710	6437213	AR1245	412	E90	2442	8914	12:45	05/12/2018	01:44	business	29F	490
3710	6437213	AR1100	412	E90	8914	2442	11:00	05/01/2019	01:44	business	14E	490
3711	5121192	MH1545	3378	738	3406	3269	15:45	23/03/2016	04:03	economy	6D	258
3711	5121192	MH0600	3378	738	3269	3406	06:00	02/04/2016	04:03	economy	3J	258
3712	5121192	SC1600	4599	738	3390	3376	16:00	03/08/2017	01:32	economy	1J	75
3712	5121192	SC1345	4599	738	3376	3390	13:45	12/08/2017	01:32	business	28C	475
3713	5121192	GS0715	690	E90	7503	3379	07:15	25/05/2018	01:19	economy	6C	60
3713	5121192	GS1215	690	E90	3379	7503	12:15	19/06/2018	01:19	business	11E	460
3714	5121192	MU1315	1758	733	7862	4033	13:15	28/08/2018	00:49	business	17J	423
3714	5121192	MU1200	1758	733	4033	7862	12:00	25/09/2018	00:49	economy	3C	23
3715	5121192	MU1145	1758	320	3388	6353	11:45	29/11/2018	01:34	economy	4G	77
3715	5121192	MU1130	1758	320	6353	3388	11:30	16/12/2018	01:34	economy	2I	77
3716	5121192	BK1300	4026	738	3387	4030	13:00	26/12/2018	02:42	economy	5A	159
3716	5121192	BK0715	4026	738	4030	3387	07:15	06/01/2019	02:42	economy	2E	159
3717	6766127	VR1400	5041	752	2559	5674	14:00	13/05/2014	03:48	business	23G	639
3717	6766127	VR1245	5041	752	5674	2559	12:45	10/06/2014	03:48	economy	2I	239
3718	6766127	US1130	5265	757	2621	3576	11:30	11/06/2017	08:17	business	43J	963
3718	6766127	US2215	5265	757	3576	2621	22:15	07/07/2017	08:17	business	34E	963
3719	0396893	AD1900	13983	AT7	2584	2629	19:00	03/02/2013	00:43	economy	2A	16
3719	0396893	AD1415	13983	AT7	2629	2584	14:15	20/02/2013	00:43	economy	9C	16
3720	0396893	AD0645	13983	AT7	2586	2581	06:45	12/01/2016	00:36	business	26C	408
3720	0396893	AD0715	13983	AT7	2581	2586	07:15	18/01/2016	00:36	economy	6C	8
3721	5710465	DE0845	1868	757	342	1130	08:45	22/05/2016	04:53	economy	10J	317
3721	5710465	DE2215	1868	757	1130	342	22:15	06/06/2016	04:53	business	19C	717
3722	5710465	S72200	4329	738	340	4078	22:00	11/10/2017	06:28	business	19A	832
3722	5710465	S72000	4329	738	4078	340	20:00	28/10/2017	06:28	economy	9D	432
3723	5710465	LH1945	3320	E95	340	1550	19:45	14/07/2018	01:10	business	27J	448
3723	5710465	LH1230	3320	E95	1550	340	12:30	26/07/2018	01:10	economy	10D	48
3724	6562376	AD1430	13983	AT7	2526	7532	14:30	23/11/2011	01:11	economy	9C	49
3724	6562376	AD1145	13983	AT7	7532	2526	11:45	04/12/2011	01:11	economy	5C	49
3725	6562376	JJ1715	4867	320	2621	2537	17:15	21/11/2014	01:41	business	17J	486
3725	6562376	JJ1130	4867	320	2537	2621	11:30	21/12/2014	01:41	business	33A	486
3726	6562376	JJ1230	4867	320	2564	2575	12:30	12/03/2018	03:13	business	27B	597
3726	6562376	JJ1330	4867	320	2575	2564	13:30	30/03/2018	03:13	economy	10A	197
3727	6562376	JJ1615	4867	320	2564	2442	16:15	29/12/2018	02:36	economy	2C	152
3727	6562376	JJ2230	4867	320	2442	2564	22:30	16/01/2019	02:36	business	21G	552
3728	6567131	BT1715	333	735	1218	3953	17:15	18/06/2011	03:24	economy	6H	210
3728	6567131	BT1015	333	735	3953	1218	10:15	17/07/2011	03:24	economy	6J	210
3729	6567131	VY0915	2439	320	1218	5673	09:15	16/05/2014	01:32	economy	10J	74
3729	6567131	VY1130	2439	320	5673	1218	11:30	08/06/2014	01:32	economy	6A	74
3730	6567131	FR0700	4296	738	3998	1636	07:00	22/11/2015	01:43	economy	6I	88
3730	6567131	FR1345	4296	738	1636	3998	13:45	18/12/2015	01:43	economy	5D	88
3731	6567131	AB0600	214	320	1225	350	06:00	13/10/2016	02:03	business	25D	513
3731	6567131	AB2200	214	738	350	1225	22:00	05/11/2016	02:03	business	15I	513
3732	6567131	VY1015	2439	320	3998	1212	10:15	05/06/2017	00:53	business	12F	428
3732	6567131	VY1645	2439	320	1212	3998	16:45	02/07/2017	00:53	economy	8G	28
3733	6567131	LA1700	3200	787	1229	2650	17:00	29/07/2017	13:50	business	36I	1364
3733	6567131	LA2200	3200	787	2650	1229	22:00	09/08/2017	13:50	economy	6A	964
3734	6567131	FR2200	4296	738	1253	1562	22:00	19/10/2017	02:24	economy	10D	138
3734	6567131	FR2230	4296	738	1562	1253	22:30	28/10/2017	02:24	business	42E	538
3735	5357161	MF2100	5484	737	3385	3400	21:00	26/12/2017	03:19	economy	6A	204
3735	5357161	MF1615	5484	737	3400	3385	16:15	22/01/2018	03:19	business	40J	604
3736	5357161	ZH0700	4611	737	6743	6407	07:00	25/08/2018	01:17	business	14A	456
3736	5357161	ZH1915	4611	737	6407	6743	19:15	23/09/2018	01:17	economy	4H	56
3737	5357161	JD1630	6557	320	4030	3384	16:30	22/12/2018	02:10	business	22J	521
3737	5357161	JD0945	6557	320	3384	4030	09:45	20/01/2019	02:10	economy	6E	121
3738	0834814	LA1815	3200	319	2667	2650	18:15	16/03/2017	01:24	business	34A	465
3738	0834814	LA0845	3200	319	2650	2667	08:45	09/04/2017	01:24	business	18B	465
3739	9006608	KE1715	3163	77W	1613	3930	17:15	13/05/2015	10:45	business	40H	1142
3739	9006608	KE1715	3163	77W	3930	1613	17:15	23/05/2015	10:45	business	27J	1142
3740	9006608	OS2130	491	CR9	1613	1569	21:30	28/06/2017	00:49	economy	4A	23
3740	9006608	OS2045	491	CR9	1569	1613	20:45	10/07/2017	00:49	economy	7H	23
3741	9006608	OS1515	491	320	1613	580	15:15	30/05/2018	01:41	business	41F	486
3741	9006608	OS1645	491	319	580	1613	16:45	05/06/2018	01:41	business	15H	486
3742	9006608	OS1000	491	100	1613	1555	10:00	07/07/2018	01:28	business	21I	470
3742	9006608	OS0945	491	100	1555	1613	09:45	19/07/2018	01:28	business	38A	470
3743	9006608	HG1715	3661	320	1609	1056	17:15	12/12/2018	04:49	economy	5G	313
3743	9006608	HG1715	3661	320	1056	1609	17:15	18/12/2018	04:49	business	23J	713
3744	9006608	HG1045	3661	320	1613	1488	10:45	26/12/2018	01:59	economy	10C	108
3744	9006608	HG1345	3661	320	1488	1613	13:45	09/01/2019	01:59	economy	9B	108
3745	8256538	MO0600	502	FRJ	132	160	06:00	03/02/2014	02:19	business	21A	532
3745	8256538	MO1645	502	FRJ	160	132	16:45	14/02/2014	02:19	economy	8F	132
3746	8256538	Q90815	11838	PAG	106	7255	08:15	10/05/2017	00:35	business	36G	406
3746	8256538	Q91730	11838	PAG	7255	106	17:30	04/06/2017	00:35	economy	3A	6
3747	8256538	J31115	3734	J31	49	72	11:15	13/08/2018	01:33	economy	5E	76
3747	8256538	J32230	3734	J31	72	49	22:30	08/09/2018	01:33	economy	6B	76
3748	8256538	AC1500	330	E90	193	3577	15:00	28/12/2018	04:36	economy	1C	297
3748	8256538	AC0945	330	E90	3577	193	09:45	07/01/2019	04:36	business	22G	697
3749	1731007	TU1230	4870	736	287	231	12:30	12/05/2012	01:43	economy	10C	88
3749	1731007	TU0815	4870	736	231	287	08:15	28/05/2012	01:43	economy	7B	88
3750	1731007	TU1115	4870	736	287	1701	11:15	28/08/2018	02:34	business	37I	550
3750	1731007	TU1000	4870	736	1701	287	10:00	18/09/2018	02:34	economy	5D	150
3751	1731007	TU1100	4870	320	287	1157	11:00	16/11/2018	01:10	economy	7F	48
3751	1731007	TU1230	4870	320	1157	287	12:30	05/12/2018	01:10	economy	1B	48
3752	1731007	TU1630	4870	736	287	346	16:30	31/12/2018	02:05	economy	1J	115
3752	1731007	TU1000	4870	736	346	287	10:00	29/01/2019	02:05	business	27D	515
3753	9933750	BA0830	1355	744	507	248	08:30	21/12/2018	06:50	business	26H	859
3753	9933750	BA0715	1355	744	248	507	07:15	20/01/2019	06:50	economy	7H	459
3754	7409190	BA1445	1355	319	636	507	14:45	06/03/2011	01:47	business	41H	493
3754	7409190	BA1115	1355	319	507	636	11:15	04/04/2011	01:47	economy	7B	93
3755	7409190	SK0945	4319	73G	644	651	09:45	24/03/2017	00:56	economy	9J	31
3755	7409190	SK1300	4319	73G	651	644	13:00	04/04/2017	00:56	business	41H	431
3756	7409190	WF1900	5439	DH4	666	521	19:00	11/11/2017	01:15	economy	7A	55
3756	7409190	WF0600	5439	DH4	521	666	06:00	27/11/2017	01:15	business	21B	455
3757	7409190	SK1530	4319	738	665	1212	15:30	23/12/2017	04:06	economy	4C	261
3757	7409190	SK1900	4319	738	1212	665	19:00	19/01/2018	04:06	business	12J	661
3758	7409190	W60845	5461	320	665	668	08:45	29/03/2018	01:51	economy	1H	98
3758	7409190	W61600	5461	320	668	665	16:00	28/04/2018	01:51	economy	6H	98
3759	7409190	FR0915	4296	738	664	1562	09:15	28/12/2018	02:38	economy	3D	155
3759	7409190	FR1215	4296	738	1562	664	12:15	11/01/2019	02:38	economy	10A	155
3760	5629544	U21015	2297	319	580	465	10:15	05/06/2017	01:27	business	35I	469
3760	5629544	U22245	2297	319	465	580	22:45	15/06/2017	01:27	economy	4C	69
3761	5629544	KL1930	3090	747	580	3406	19:30	17/04/2018	11:35	economy	4G	802
3761	5629544	KL1015	3090	747	3406	580	10:15	15/05/2018	11:35	economy	7B	802
3762	5629544	OR1430	1299	763	580	1761	14:30	23/07/2018	09:34	business	19G	1056
3762	5629544	OR0645	1299	763	1761	580	06:45	17/08/2018	09:34	economy	1G	656
3763	5629544	VY1715	2439	320	580	1218	17:15	15/12/2018	02:02	economy	2J	111
3763	5629544	VY2245	2439	320	1218	580	22:45	27/12/2018	02:02	business	14C	511
3764	0111049	6E1145	2850	320	3093	3020	11:45	25/07/2012	01:40	economy	10G	85
3764	0111049	AI0745	218	319	3020	3093	07:45	25/08/2012	01:40	economy	9J	85
3765	0111049	TG1515	4940	744	3093	3885	15:15	05/12/2016	04:10	business	17D	665
3765	0111049	TG1700	4940	744	3885	3093	17:00	15/12/2016	04:10	business	15E	665
3766	0111049	SG0830	4375	737	3066	3131	08:30	18/07/2018	01:27	business	36D	469
3766	0111049	SG2015	4375	737	3131	3066	20:15	24/07/2018	01:27	economy	7J	69
3767	0111049	SG1330	4375	737	3093	3144	13:30	13/09/2018	02:41	business	40C	558
3767	0111049	SG0715	4375	737	3144	3093	07:15	05/10/2018	02:41	business	41J	558
3768	9742431	US1845	5265	ERD	4046	3830	18:45	25/09/2014	00:45	economy	8F	18
3768	9742431	US1745	5265	ERD	3830	4046	17:45	03/10/2014	00:45	economy	3F	18
3769	9742431	DL2245	2009	320	3536	3731	22:45	17/12/2018	01:45	economy	8E	90
3769	9742431	DL0630	2009	320	3731	3536	06:30	10/01/2019	01:45	economy	3E	90
3770	9617910	AR1815	412	E90	2442	2488	18:15	14/05/2013	02:17	economy	4C	129
3770	9617910	AR2030	412	E90	2488	2442	20:30	19/05/2013	02:17	economy	8B	129
3771	9617910	AR2215	412	737	2513	2443	22:15	10/10/2017	02:03	economy	8B	113
3771	9617910	AR1215	412	737	2443	2513	12:15	29/10/2017	02:03	business	26I	513
3772	0461690	MH1245	3378	738	3406	3269	12:45	02/08/2013	04:03	business	12E	658
3772	0461690	MH1715	3378	738	3269	3406	17:15	15/08/2013	04:03	economy	5F	258
3773	0461690	CZ1645	1767	319	3370	6352	16:45	02/01/2015	01:17	business	43B	457
3773	0461690	CZ0615	1767	319	6352	3370	06:15	29/01/2015	01:17	economy	7J	57
3774	0461690	G51315	15837	CR9	6351	3372	13:15	11/05/2015	01:01	business	27A	437
3774	0461690	G51800	15837	CR9	3372	6351	18:00	27/05/2015	01:01	economy	9H	37
3775	0461690	ZH1530	4611	320	6345	3366	15:30	13/04/2016	01:53	business	33D	500
3775	0461690	ZH1430	4611	320	3366	6345	14:30	30/04/2016	01:53	business	32J	500
3776	0461690	TV2230	5333	319	6366	4097	22:30	25/11/2018	02:07	economy	9G	118
3776	0461690	TV1400	5333	319	4097	6366	14:00	18/12/2018	02:07	economy	6I	118
3777	0461690	ZH1315	4611	737	6350	3364	13:15	28/12/2018	01:02	business	40F	438
3777	0461690	ZH0915	4611	737	3364	6350	09:15	14/01/2019	01:02	business	11E	438
3778	8978967	IR1830	2922	100	2104	2176	18:30	11/08/2013	00:48	business	21E	422
3778	8978967	IR2215	2922	100	2176	2104	22:15	19/08/2013	00:48	business	33B	422
3779	8978967	IR1900	2922	M82	4331	2134	19:00	12/12/2015	01:48	economy	8I	94
3779	8978967	IR1230	2922	M82	2134	4331	12:30	02/01/2016	01:48	economy	4A	94
3780	8978967	IR2230	2922	100	2121	2109	22:30	19/05/2016	01:23	business	37D	464
3780	8978967	IR0715	2922	100	2109	2121	07:15	15/06/2016	01:23	economy	5I	64
3781	8978967	EP0930	2923	100	2162	2188	09:30	04/02/2017	02:34	business	32A	550
3781	8978967	EP0600	2923	100	2188	2162	06:00	18/02/2017	02:34	business	19I	550
3782	7328809	OA1315	3776	DH4	3941	1459	13:15	06/05/2016	00:59	business	32E	435
3782	7328809	OA1515	3776	DH4	1459	3941	15:15	12/05/2016	00:59	economy	8G	35
3783	8262637	US2200	5265	77W	1701	3797	22:00	19/10/2011	10:31	economy	9D	724
3783	8262637	US1015	5265	77W	3797	1701	10:15	28/10/2011	10:31	economy	2D	724
3784	8262637	DE1245	1868	757	1715	345	12:45	06/05/2015	03:27	business	35B	613
3784	8262637	DE0800	1868	757	345	1715	08:00	28/05/2015	03:27	business	32B	613
3785	8262637	TK1930	4951	738	1682	6782	19:30	22/12/2017	01:26	economy	3F	68
3785	8262637	TK1915	4951	738	6782	1682	19:15	22/01/2018	01:26	business	14D	468
3786	8262637	PC1945	3926	738	7453	5780	19:45	08/06/2018	00:51	business	39B	425
3786	8262637	PC1300	3926	738	5780	7453	13:00	25/06/2018	00:51	business	18C	425
3787	8262637	TK2100	4951	738	1724	4317	21:00	05/08/2018	01:45	business	29D	490
3787	8262637	TK0615	4951	738	4317	1724	06:15	28/08/2018	01:45	economy	3I	90
3788	8262637	US2200	5265	330	1701	3797	22:00	27/12/2018	10:31	business	36E	1124
3788	8262637	US1745	5265	330	3797	1701	17:45	23/01/2019	10:31	economy	3B	724
3789	7993960	AM1515	321	737	1824	2851	15:15	03/08/2015	04:56	economy	4I	321
3789	7993960	AM0615	321	737	2851	1824	06:15	14/08/2015	04:56	economy	7F	321
3790	7993960	Y42030	5325	320	1824	3484	20:30	29/11/2017	03:36	economy	5C	225
3790	7993960	Y41530	5325	320	3484	1824	15:30	07/12/2017	03:36	business	40B	625
3791	7993960	UX0745	90	333	1852	1229	07:45	07/05/2018	10:24	business	27C	1116
3791	7993960	UX0800	90	333	1229	1852	08:00	19/05/2018	10:24	economy	6B	716
3792	7993960	FL0615	1316	73G	1840	3867	06:15	28/07/2018	02:15	business	26F	527
3792	7993960	FL1545	1316	73G	3867	1840	15:45	13/08/2018	02:15	economy	9I	127
3793	7993960	US1500	5265	ERD	1797	3670	15:00	15/10/2018	01:42	business	19E	487
3793	7993960	US1645	5265	ERD	3670	1797	16:45	29/10/2018	01:42	economy	1D	87
3794	7993960	FL0615	1316	73G	1840	3867	06:15	30/12/2018	02:15	economy	1G	127
3794	7993960	FL1545	1316	73G	3867	1840	15:45	15/01/2019	02:15	business	27G	527
3795	6012551	AF1700	137	332	273	1382	17:00	05/09/2013	06:22	economy	10D	424
3795	6012551	AF2200	137	332	1382	273	22:00	27/09/2013	06:22	economy	7C	424
3796	6012551	DH1715	10128	AT7	273	970	17:15	07/11/2017	01:41	economy	9H	86
3796	6012551	DH1715	10128	AT7	970	273	17:15	29/11/2017	01:41	economy	1A	86
3797	6012551	W30745	20976	73G	275	260	07:45	02/06/2018	01:03	business	36B	440
3797	6012551	W31345	20976	73G	260	275	13:45	09/06/2018	01:03	business	15E	440
3798	6012551	KQ2045	3126	738	273	4059	20:45	23/11/2018	05:16	economy	7C	344
3798	6012551	KQ1315	3126	738	4059	273	13:15	20/12/2018	05:16	economy	3A	344
3799	6012551	IB0945	2822	319	273	1229	09:45	27/12/2018	05:15	economy	7A	344
3799	6012551	IB1915	2822	319	1229	273	19:15	20/01/2019	05:15	business	27E	744
3800	9501240	O61445	3764	319	2612	2618	14:45	26/08/2011	00:57	economy	4I	32
3800	9501240	O61030	3764	319	2618	2612	10:30	31/08/2011	00:57	economy	3H	32
3801	9501240	O60645	3764	100	2607	2548	06:45	07/11/2012	01:55	economy	5J	103
3801	9501240	O61600	3764	100	2548	2607	16:00	21/11/2012	01:55	economy	3C	103
3802	9501240	O61115	3764	318	2531	2522	11:15	11/04/2017	02:06	business	33I	516
3802	9501240	O61430	3764	318	2522	2531	14:30	16/04/2017	02:06	business	13D	516
3803	3330712	HG0800	3661	321	1613	1051	08:00	16/04/2012	04:43	economy	3B	306
3803	3330712	HG1115	3661	321	1051	1613	11:15	28/04/2012	04:43	business	28I	706
3804	3330712	HG1815	3661	E90	1613	1488	18:15	03/08/2018	01:59	economy	10F	108
3804	3330712	HG1500	3661	E90	1488	1613	15:00	03/09/2018	01:59	economy	9H	108
3805	3330712	OS0815	491	321	1613	1561	08:15	19/09/2018	01:31	economy	3G	74
3805	3330712	OS1230	491	321	1561	1613	12:30	19/10/2018	01:31	economy	4H	74
3806	3330712	OS1845	491	319	1613	1606	18:45	24/12/2018	02:12	economy	10E	123
3806	3330712	OS1415	491	320	1606	1613	14:15	19/01/2019	02:12	business	17G	523
3807	2287146	Y41700	5325	320	1847	1840	17:00	12/06/2011	02:04	economy	9G	113
3807	2287146	Y41500	5325	320	1840	1847	15:00	25/06/2011	02:04	economy	10A	113
3808	2287146	US1030	5265	319	1800	3876	10:30	05/08/2015	02:39	business	19F	556
3808	2287146	US0930	5265	319	3876	1800	09:30	20/08/2015	02:39	economy	7I	156
3809	2287146	DL1815	2009	ER4	1792	1807	18:15	08/11/2016	01:14	business	25D	453
3809	2287146	DL1645	2009	ER4	1807	1792	16:45	30/11/2016	01:14	business	13A	453
3810	2287146	Y40900	5325	320	1826	1847	09:00	10/05/2017	02:20	business	32G	533
3810	2287146	Y41215	5325	320	1847	1826	12:15	05/06/2017	02:20	economy	2J	133
3811	2287146	F91145	2468	319	1800	3751	11:45	13/06/2017	03:54	economy	7G	246
3811	2287146	F90830	2468	319	3751	1800	08:30	18/06/2017	03:54	business	13D	646
3812	3281393	AT1630	4248	AT7	1078	1074	16:30	14/06/2018	00:59	economy	2A	35
3812	3281393	AT1630	4248	AT7	1074	1078	16:30	15/07/2018	00:59	economy	9D	35
3813	3281393	FR0745	4296	738	1070	1367	07:45	20/08/2018	02:34	business	20B	549
3813	3281393	FR1400	4296	738	1367	1070	14:00	04/09/2018	02:34	economy	4E	149
3814	3281393	AT1430	4248	738	1074	280	14:30	19/09/2018	03:30	economy	1F	218
3814	3281393	AT1230	4248	738	280	1074	12:30	08/10/2018	03:30	economy	9D	218
3815	3281393	AT1045	4248	AT7	1074	1079	10:45	13/11/2018	00:54	business	14G	429
3815	3281393	AT0600	4248	AT7	1079	1074	06:00	23/11/2018	00:54	economy	1B	29
3816	3281393	U21815	2297	319	1064	1382	18:15	20/12/2018	03:22	business	35G	607
3816	3281393	U21900	2297	319	1382	1064	19:00	27/12/2018	03:22	business	24A	607
3817	3413810	LH1315	3320	320	3941	351	13:15	23/12/2013	02:46	business	27D	564
3817	3413810	LH2145	3320	320	351	3941	21:45	12/01/2014	02:46	business	35C	564
3818	3413810	AB2245	214	738	1460	341	22:45	21/07/2017	02:35	business	13H	551
3818	3413810	AB1300	214	738	341	1460	13:00	31/07/2017	02:35	business	24D	551
3819	3413810	LH0800	3320	321	3941	346	08:00	11/09/2018	02:23	business	11D	536
3819	3413810	US1830	5265	320	346	3941	18:30	23/09/2018	02:23	business	26I	536
3820	3413810	U20645	2297	319	3941	1665	06:45	17/10/2018	02:39	economy	10A	155
3820	3413810	U22130	2297	319	1665	3941	21:30	28/10/2018	02:39	economy	4B	155
3821	3413810	FR1245	4296	738	1474	671	12:45	17/11/2018	02:37	economy	6B	154
3821	3413810	FR1445	4296	738	671	1474	14:45	23/11/2018	02:37	business	15F	554
3822	3413810	OU0945	1925	319	3941	1206	09:45	18/12/2018	01:36	economy	8C	80
3822	3413810	OU2245	1925	319	1206	3941	22:45	23/12/2018	01:36	economy	4D	80
