"movie_id","movie_title_en","movie_title_fr","movie_year"
"27279","Just One of the Guys","Just One of the Guys","1985"
"27280","Project Nim","Le Projet Nim","2011"
"27281","Wisconsin Death Trip","Wisconsin Death Trip","1999"
"27282","Flaming Creatures","Flaming Creatures","1963"
"27283","The Girl Next Door","The Girl Next Door","2004"
"27284","Secret Window","Fenêtre secrète","2004"
"27285","Spartan","Spartan","2004"
"27286","Broken Wings","Broken Wings","2002"
"27287","Wilbur Wants to Kill Himself","Wilbur Wants to Kill Himself","2002"
"27288","Mad Dog and Glory","Mad Dog and Glory","1993"
"27289","Mr. Toad's Wild Ride","Du vent dans les saules","1996"
"27290","Peyton Place","Les Plaisirs de l'enfer","1957"
"27291","Searching for Debra Winger","Searching for Debra Winger","2002"
"27292","Dawn of the Dead","Zombie","2004"
"27293","Eternal Sunshine of the Spotless Mind","Eternal Sunshine of the Spotless Mind","2004"
"27294","Taking Lives","Destins violés","2004"
"27295","Jersey Girl","Père et Fille","2004"
"27296","The Ladykillers","Tueurs de dames","2004"
"27297","Scooby-Doo 2: Monsters Unleashed","Scooby-Doo 2 : Les monstres se déchaînent","2004"
"27298","Dogville","Dogville","2003"
"27299","Ned Kelly","Ned Kelly","2003"
"27300","Hellboy","Hellboy","2004"
"27301","Home on the Range","La ferme se rebelle","2004"
"27302","The Prince & Me","Le Prince et Moi","2004"
"27303","Walking Tall","Justice sauvage","2004"
"27304","The Alamo","Alamo","2004"
"27305","Ella Enchanted","Ella au pays enchanté","2004"
"27306","Revolver","Revolver","2005"
"27307","The Whole Ten Yards","Mon voisin le tueur 2","2004"
"27308","Win/win","Win/win","2010"
"27309","I'm Not Scared","I'm Not Scared","2003"
"27310","Did You Hear About the Morgans?","Où sont passés les Morgan ?","2009"
"27311","The Inbetweeners Movie","Les Boloss","2011"
"27312","The Ten Commandments","Les Dix Commandements","1956"
"27313","Dawn of the Dead","Zombie","1978"
"27314","Those Magnificent Men in Their Flying Machines","Ces merveilleux fous volants dans leurs drôles de machines","1965"
"27315","Cheaper by the Dozen","Treize à la douzaine","1950"
"27316","Scenes From a Marriage","Scènes de la vie conjugale","1973"
"27317","The Future","The Future","2011"
"27318","Africa Screams","Africa Screams","1949"
"27319","Make the Yuletide Gay","Un Noël très très gay","2009"
"27320","Just Wright","Love and Game","2010"
"27321","Munchies","Munchies","1987"
"27322","Helvetica","Helvetica","2007"
"27323","The Late Show","Le chat connaît l'assassin","1977"
"27324","The Interrupters","The Interrupters","2011"
"27325","After Hours","After Hours","1985"
"27326","Red State","Red State","2011"
"27327","Carrie","Carrie au bal du diable","2013"
"27328","The Bucket List","Sans plus attendre","2007"
"27329","Connie and Carla","Connie et Carla","2004"
"27330","Chinese Take-Away","El Chino","2011"
"27331","Kill Bill: Vol. 2","Kill Bill: Vol. 2","2004"
"27332","The Punisher","Punisher","2004"
"27333","13 Going on 30","30 ans sinon rien","2004"
"27334","Man on Fire","Man on Fire","2004"
"27335","Envy","Envy","2004"
"27336","Godsend","Godsend, expérience interdite","2004"
"27337","Laws of Attraction","Une affaire de cœur","2004"
"27338","The Counselor","Cartel","2013"
"27339","Mean Girls","Lolita malgré moi","2004"
"27340","New York Minute","Une journée à New York","2004"
"27341","Van Helsing","Van Helsing","2004"
"27342","The Kite Runner","Les Cerfs-volants de Kaboul","2007"
"27343","Valentín","Valentín","2002"
"27344","Troy","Troie","2004"
"27345","Wild Zero","Wild Zero","2000"
"27346","Bloodsucking Freaks","Incredible Torture Show","1976"
"27347","Carandiru","Carandiru","2003"
"27348","Coffee and Cigarettes","Coffee and Cigarettes","2003"
"27349","Avatar","Avatar","2009"
"27350","The Congress","The Congress","2013"
"27351","I Don't Know How She Does It","Mais comment font les femmes ?","2011"
"27352","The Opposite Sex","The Opposite Sex","2014"
"27353","Swimming to Cambodia","Swimming to Cambodia","1987"
"27354","It's Complicated","Pas si simple","2009"
"27355","Sherlock Holmes","Sherlock Holmes","2009"
"27356","Enemy Mine","Enemy","1985"
"27357","Butterfly on a Wheel","Le Chantage","2007"
"27358","Enter the Dragon","Opération Dragon","1973"
"27359","Gimme Shelter","Gimme Shelter","1970"
"27360","Crazy Heart","Crazy Heart","2009"
"27361","Henry & June","Henry et June","1990"
"27362","April Love","Je vous adore","1957"
"27363","Martin","Martin","1977"
"27364","The Three Faces of Eve","Les Trois Visages d'Ève","1957"
"27365","Band of Brothers","Band of Brothers","2001"
"27366","The Kingdom","Le Royaume","1994"
"27367","Shark Night 3D","Shark 3D","2011"
"27368","Alvin and the Chipmunks: The Squeakquel","Alvin et les Chipmunks 2","2009"
"27369","Jarhead","Jarhead : La Fin de l'innocence","2005"
"27370","The Gallows","Gallows","2015"
"27371","100 Girls","100 Girls","2000"
"27372","12 Years a Slave","Twelve Years a Slave","2013"
"27373","Contagion","Contagion","2011"
"27374","Fail-Safe","Fail-Safe","1964"
"27375","Wristcutters: A Love Story","Petits suicides entre amis","2006"
"27376","Kwaidan","Kwaïdan","1964"
"27377","Looking for Eric","Looking for Eric","2009"
"27378","28 Up","Up Series","1985"
"27379","You Only Live Twice","On ne vit que deux fois","1967"
"27380","Octopussy","Octopussy","1983"
"27381","The Blue Gardenia","La Femme au gardénia","1953"
"27382","Chicken Little","Chicken Little","2005"
"27383","American Pie Presents: The Book of Love","American Pie : Les Sex Commandements","2009"
"27384","Wit","Bel Esprit","2001"
"27385","Never Say Never Again","Jamais plus jamais","1983"
"27386","Moneyball","Le Stratège","2011"
"27387","Maborosi","Maborosi","1995"
"27388","The Magic Flute","La Flûte enchantée","1975"
"27389","Pride and Prejudice","Orgueil et Préjugés","1940"
"27390","In This Our Life","L'amour n'est pas en jeu","1942"
"27391","Woman of the Year","La Femme de l'année","1942"
"27392","Summertime","Vacances à Venise","1955"
"27393","Soldier of Orange","Le Choix du destin","1977"
"27394","Le Samouraï","Le Samouraï","1967"
"27395","Sweeney Todd: The Demon Barber of Fleet Street","Sweeney Todd : Le Diabolique Barbier de Fleet Street","2007"
"27396","The Neon Demon","The Neon Demon","2016"
"27397","White Palace","La Fièvre d'aimer","1990"
"27398","Oklahoma!","Oklahoma!","1955"
"27399","Desert Hearts","Desert Hearts","1985"
"27400","Body Double","Body Double","1984"
"27401","The Miracle Worker","Miracle en Alabama","1962"
"27402","Monster in a Box","Monster in a Box","1992"
"27403","National Treasure: Book of Secrets","Benjamin Gates et le Livre des secrets","2007"
"27404","School Ties","La Différence","1992"
"27405","El vals de los inútiles","El vals de los inútiles","2014"
"27406","Girl","Girl","1998"
"27407","Hands in the Air","Les Mains en l'air","2010"
"27408","Just Write","Just Write","1997"
"27409","There Will Be Blood","There Will Be Blood","2007"
"27410","Carriers","Infectés","2009"
"27411","Raising Cain","L'Esprit de Caïn","1992"
"27412","Charlie Wilson's War","La Guerre selon Charlie Wilson","2007"
"27413","Dead Man's Shoes","Dead Man's Shoes","2004"
"27414","Joyeux Noël","Joyeux Noël","2005"
"27415","Babylon 5: In the Beginning","Babylon 5: In the Beginning","1998"
"27416","AVPR: Aliens vs. Predator - Requiem","Aliens vs. Predator: Requiem","2007"
"27417","Witchfinder General","Le Grand Inquisiteur","1968"
"27418","All Is Lost","All Is Lost","2013"
"27419","Walk Hard: The Dewey Cox Story","Walk Hard: The Dewey Cox Story","2007"
"27420","Pride and Prejudice","Orgueil et Préjugés","1995"
"27421","Pontypool","Pontypool","2008"
"27422","The Prince and the Showgirl","Le Prince et la Danseuse","1957"
"27423","The China Syndrome","Le Syndrome chinois","1979"
"27424","Ender's Game","La Stratégie Ender","2013"
"27425","The Wages of Fear","Le Salaire de la peur","1953"
"27426","Look Who's Talking Too","Look Who's Talking Too","1990"
"27427","Maniac","Maniac","1963"
"27428","The Bells of St. Mary's","Les Cloches de Sainte-Marie","1945"
"27429","Pat and Mike","Mademoiselle Gagne-Tout","1952"
"27430","Animal Crackers","L'Explorateur en folie","1930"
"27431","The Blue Umbrella","The Blue Umbrella","2013"
"27432","Bedazzled","Fantasmes","1967"
"27433","Cat People","La Féline","1942"
"27434","Camelot","Camelot","1967"
"27435","Drained","Drained","2006"
"27436","Toy Story of Terror","Toy Story of Terror","2013"
"27437","The Four Musketeers","On l'appelait Milady","1974"
"27438","The Match Factory Girl","La Fille aux allumettes","1990"
"27439","The Postman Always Rings Twice","Le facteur sonne toujours deux fois","1946"
"27440","Youth in Revolt","Be Bad !","2009"
"27441","The Great Debaters","The Great Debaters","2007"
"27442","Daybreakers","Daybreakers","2010"
"27443","That's The Way I Like It","That's The Way I Like It","1998"
"27444","The Age of Stupid","L'Âge de la stupidité","2009"
"27445","Explorers","Explorers","1985"
"27446","Pierrot le fou","Pierrot le fou","1965"
"27447","Tuesdays with Morrie","Morrie : Une leçon de vie","1999"
"27448","Hachiko: A Dog's Story","Hatchi","2009"
"27449","Dedication","Dedication","2007"
"27450","Jason and the Argonauts","Jason et les Argonautes","1963"
"27451","Nostalghia","Nostalghia","1983"
"27452","Northanger Abbey","Northanger Abbey","2007"
"27453","Jackass Presents: Bad Grandpa","Bad Grandpa","2013"
"27454","Tinker, Tailor, Soldier, Spy","La Taupe","1979"
"27455","The Water Horse: Legend of the Deep","Le Dragon des mers : La Dernière Légende","2007"
"27456","The Driller Killer","Driller Killer","1979"
"27457","Throne of Blood","Le Château de l'araignée","1957"
"27458","The Best of Youth","Nos meilleures années","2003"
"27459","Battlestar Galactica: Razor","Battlestar Galactica: Razor","2007"
"27460","Thor: The Dark World","Thor : Le Monde des ténèbres","2013"
"27461","Zorba the Greek","Zorba le Grec","1964"
"27462","Bang, Bang, You're Dead","Bang, Bang, You're Dead","2002"
"27463","My Side of the Mountain","My Side of the Mountain","1969"
"27464","Sniper","Sniper","1993"
"27465","Leap Year","Leap Year","2010"
"27466","The Book of Eli","Le Livre d'Eli","2010"
"27467","Genghis Blues","Genghis Blues","1999"
"27468","The Girl Who Kicked the Hornet's Nest","The Girl Who Kicked the Hornet's Nest","2009"
"27469","To Hell and Back","L'Enfer des hommes","1955"
"27470","11'09""01 - September 11","11'09""01 - September 11","2002"
"27471","P.S. I Love You","PS I Love You","2007"
"27472","Bon Voyage, Charlie Brown","Bon Voyage, Charlie Brown","1980"
"27473","Internal Affairs","Affaires privées","1990"
"27474","The Parallax View","À cause d'un assassinat","1974"
"27475","27 Dresses","27 Robes","2008"
"27476","Dallas Buyers Club","Dallas Buyers Club","2013"
"27477","The Warriors","Les Guerriers de la nuit","1979"
"27478","Wicked Blood","Wicked Blood","2014"
"27479","Get Rich or Die Tryin'","Réussir ou mourir","2005"
"27480","Marc Maron: Thinky Pain","Marc Maron: Thinky Pain","2013"
"27481","Ambush","Embuscade","1999"
"27482","A Prophet","Un prophète","2009"
"27483","Babylon 5: A Call to Arms","Babylon 5: A Call to Arms","1999"
"27484","Babylon 5: The River of Souls","Babylon 5: The River of Souls","1998"
"27485","Babylon 5: Thirdspace","Babylon 5: Thirdspace","1998"
"27486","Just Friends","Just Friends","2005"
"27487","True Stories","True Stories","1986"
"27488","Syriana","Syriana","2005"
"27489","Zardoz","Zardoz","1974"
"27490","School For Scoundrels","L'Académie des coquins","1960"
"27491","The Virgin Spring","La Source","1960"
"27492","Mogambo","Mogambo","1953"
"27493","The Avengers","Chapeau melon et bottes de cuir","2012"
"27494","The Secret Life of Walter Mitty","La Vie secrète de Walter Mitty","1947"
"27495","Cypher","Cypher","2002"
"27496","One-Way Ticket to Mombasa","One-Way Ticket to Mombasa","2002"
"27497","Another Thin Man","Nick joue et gagne","1939"
"27498","The Thin Man Goes Home","L'introuvable rentre chez lui","1945"
"27499","Tinker Tailor Soldier Spy","La Taupe","2011"
"27500","Shadow of the Thin Man","Rendez-vous avec la mort","1941"
"27501","After the Thin Man","Nick, gentleman détective","1936"
"27502","Song of the Thin Man","Meurtre en musique","1947"
"27503","Woodstock","Woodstock","1970"
"27504","A Separation","Une séparation","2011"
"27505","Gunga Din","Gunga Din","1939"
"27506","A Dangerous Method","A Dangerous Method","2011"
"27507","Frank Herbert's Children of Dune","Les Enfants de Dune","2003"
"27508","The Selfish Giant","Le Géant égoïste","2013"
"27509","Frank Herbert's Dune","Dune","2000"
"27510","Lammbock","Allô pizza","2001"
"27511","The Legend of Fong Sai-Yuk","La Légende de Fong Sai-Yuk","1993"
"27512","Tremors II: Aftershocks","Tremors 2 : Les Dents de la Terre","1996"
"27513","Tremors 3: Back to Perfection","Tremors 3 : Le Retour","2001"
"27514","Derailed","Dérapage","2005"
"27515","Staten Island","Little New York","2009"
"27516","Warrior","Warrior","2011"
"27517","Collapse","Collapse","2009"
"27518","Pride & Prejudice","Orgueil et Préjugés","2005"
"27519","Getting It Right","Getting It Right","1989"
"27520","Straight to Hell","Straight to Hell","1987"
"27521","White Zombie","Les Morts-vivants","1932"
"27522","The Plague of the Zombies","L'Invasion des morts-vivants","1966"
"27523","I Walked with a Zombie","Vaudou","1943"
"27524","The Ides of March","Les Marches du pouvoir","2011"
"27525","To the Left of the Father","To the Left of the Father","2001"
"27526","How to Succeed in Business Without Really Trying","How to Succeed in Business Without Really Trying","1967"
"27527","Pat Garrett and Billy the Kid","Pat Garrett et Billy le Kid","1973"
"27528","The Street Fighter","Autant en emporte mon nunchaku","1974"
"27529","Duck, You Sucker","Il était une fois la révolution","1971"
"27530","Bring Me the Head of Alfredo Garcia","Apportez-moi la tête d'Alfredo Garcia","1974"
"27531","The Ballad of Cable Hogue","Un nommé Cable Hogue","1970"
"27532","Master of the Flying Guillotine","Master of the Flying Guillotine","1975"
"27533","Pieta","Pieta","2013"
"27534","Berlin: Symphony of a Great City","Berlin, symphonie d'une grande ville","1927"
"27535","Samurai Fiction","Samurai Fiction","1998"
"27536","Gidget","Gidget","1959"
"27537","Kill List","Kill List","2011"
"27538","Drunken Angel","L'Ange ivre","1948"
"27539","Desperate Living","Desperate Living","1977"
"27540","The Devil's Rain","La Pluie du diable","1975"
"27541","Killer Elite","Killer Elite","2011"
"27542","The Valachi Papers","Cosa Nostra","1972"
"27543","Stray Dog","Chien enragé","1949"
"27544","The Hidden Fortress","La Forteresse cachée","1958"
"27545","High and Low","Entre le ciel et l'enfer","1963"
"27546","Dark Days","Dark Days","2000"
"27547","Mr. Warmth: The Don Rickles Project","Mr. Warmth: The Don Rickles Project","2007"
"27548","Somm","Somm","2012"
"27549","Zelig","Zelig","1983"
"27550","Face to Face","Le Dernier Face à face","1976"
"27551","Shame","La Honte","1968"
"27552","Winter Light","Les Communiants","1963"
"27553","Hello, My Name Is Doris","Hello, My Name Is Doris","2016"
"27554","Through a Glass Darkly","À travers le miroir","1961"
"27555","Smiles of a Summer Night","Sourires d'une nuit d'été","1955"
"27556","Summer with Monika","Un été avec Monika","1953"
"27557","The Killers","À bout portant","1946"
"27558","The Night of the Iguana","La Nuit de l'iguane","1964"
"27559","50/50","50/50","2011"
"27560","Reflections in a Golden Eye","Reflets dans un œil d'or","1967"
"27561","Under the Volcano","Au-dessous du volcan","1984"
"27562","Wise Blood","Le Malin","1979"
"27563","Nightbreed","Cabal","1990"
"27564","Clapham Junction","Clapham Junction","2007"
"27565","Blood: The Last Vampire","Blood: The Last Vampire","2009"
"27566","Wolf Creek","Wolf Creek","2005"
"27567","Bloody Mama","Bloody Mama","1970"
"27568","The Trip","The Trip","1967"
"27569","Superman and the Mole-Men","Superman et les Nains de l'enfer","1951"
"27570","The Descent","The Descent","2005"
"27571","Ken Park","Ken Park","2002"
"27572","Monterey Pop","Monterey Pop","1968"
"27573","A Bridge Too Far","Un pont trop loin","1977"
"27574","Infernal Affairs","Infernal Affairs","2002"
"27575","A Tale of Two Sisters","Deux sœurs","2003"
"27576","Broadway Danny Rose","Broadway Danny Rose","1984"
"27577","From Beyond","Aux portes de l'au-delà","1986"
"27578","The Artist","The Artist","2011"
"27579","Dolls","Dolls","1987"
"27580","Rock 'N' Roll High School","Rock 'N' Roll High School","1979"
"27581","Death Race 2000","La Course à la mort de l'an 2000","1975"
"27582","The Last of England","The Last of England","1988"
"27583","The Wild Angels","Les Anges sauvages","1966"
"27584","Bedlam","Bedlam","1946"
"27585","Brigadoon","Brigadoon","1954"
"27586","Marjorie Morningstar","La Fureur d'aimer","1958"
"27587","The Power of One","La Puissance de l'ange","1992"
"27588","The Weather Underground","The Weather Underground","2002"
"27589","Kikujiro","L'Été de Kikujiro","1999"
"27590","Spring, Summer, Fall, Winter... and Spring","Printemps, été, automne, hiver… et printemps","2003"
"27591","The Phantom Tollbooth","The Phantom Tollbooth","1970"
"27592","The Getaway","Guet-apens","1972"
"27593","Dark Water","Dark Water","2002"
"27594","Last Vegas","Last Vegas","2013"
"27595","Muscle Shoals","Muscle Shoals","2013"
"27596","How to Steal a Million","Comment voler un million de dollars","1966"
"27597","My Son, My Son, What Have Ye Done","Dans l'œil d'un tueur","2009"
"27598","Support Your Local Sheriff!","Ne tirez pas sur le shérif","1969"
"27599","Mean Streets","Mean Streets","1973"
"27600","I Am a Fugitive from a Chain Gang","Je suis un évadé","1932"
"27601","Requiem For The Big East","Requiem For The Big East","2014"
"27602","Harry Potter and the Goblet of Fire","Harry Potter et la Coupe de feu","2005"
"27603","Dinner with Friends","Dinner with Friends","2001"
"27604","Soul Kitchen","Soul Kitchen","2009"
"27605","Walk the Line","Walk the Line","2005"
"27606","Harper","Détective privé","1966"
"27607","Afro Samurai","Afro Samurai","2007"
"27608","Sweet Bird of Youth","Doux oiseau de jeunesse","1962"
"27609","Rent","Rent","2005"
"27610","Fists in the Pocket","Les Poings dans les poches","1965"
"27611","Grill Point","Grill Point","2002"
"27612","D-War","D-War","2007"
"27613","Zathura","Zathura : Une aventure spatiale","2005"
"27614","The Band's Visit","La Visite de la fanfare","2007"
"27615","Stephen Tobolowsky's Birthday Party","Stephen Tobolowsky's Birthday Party","2005"
"27616","Shiri","Shiri","1999"
"27617","Bad Day at Black Rock","Un homme est passé","1955"
"27618","C.R.A.Z.Y.","CRAZY","2005"
"27619","Absent","Absence","2011"
"27620","In China They Eat Dogs","In China They Eat Dogs","1999"
"27621","Seducing Doctor Lewis","La Grande Séduction","2003"
"27622","[REC]","Rec","2007"
"27623","Sammy and Rosie Get Laid","Sammy et Rosie s'envoient en l'air","1987"
"27624","Sunrise: A Song of Two Humans","L'Aurore","1927"
"27625","Shock Corridor","Shock Corridor","1963"
"27626","Au revoir les enfants","Au revoir les enfants","1987"
"27627","Sex: The Annabel Chong Story","Sex: The Annabel Chong Story","1999"
"27628","Dragon Hunters","Chasseurs de dragons","2008"
"27629","The Girl Next Door","The Girl Next Door","1999"
"27630","Pursuit of Happiness","Pursuit of Happiness","2001"
"27631","Gladiator","Gladiator","1992"
"27632","The Inheritance","The Inheritance","2003"
"27633","Philomena","Philomena","2013"
"27634","Indestructible Man","Indestructible Man","1956"
"27635","Take Shelter","Take Shelter","2011"
"27636","The Book Thief","La Voleuse de livres","2013"
"27637","The Wasp Woman","La Femme guêpe","1959"
"27638","Attack of the Giant Leeches","Attack of the Giant Leeches","1959"
"27639","The Myth of the American Sleepover","The Myth of the American Sleepover","2010"
"27640","Dead or Alive: Hanzaisha","Dead or Alive","1999"
"27641","Lola Montès","Lola Montès","1955"
"27642","Charly","Charly","1968"
"27643","Ida","Ida","2013"
"27644","Life Is Sacred","Life Is Sacred","2014"
"27645","La Dolce Vita","La dolce vita","1960"
"27646","Jin Roh: The Wolf Brigade","Jin-Roh","1998"
"27647","Rush","Rush","1991"
"27648","One Piece Film: Strong World","One Piece: Strong World","2009"
"27649","Captain Blood","Capitaine Blood","1935"
"27650","One Piece Film Z","One Piece : Z","2012"
"27651","*batteries not included","Miracle sur la 8e rue","1987"
"27652","In the Name of the King: A Dungeon Siege Tale","King Rising, au nom du roi","2008"
"27653","Sarah Silverman: Jesus Is Magic","Sarah Silverman: Jesus Is Magic","2005"
"27654","The Hunger Games: Catching Fire","Hunger Games : L'Embrasement","2013"
"27655","Educating Rita","L'Éducation de Rita","1983"
"27656","The Hobbit: The Desolation of Smaug","Le Hobbit : La Désolation de Smaug","2013"
"27657","47 Ronin","47 Ronin","2013"
"27658","On Moonlight Bay","Le Bal du printemps","1951"
"27659","Sansho the Bailiff","L'Intendant Sansho","1954"
"27660","Zazie dans le métro","Zazie dans le métro","1960"
"27661","The Americanization of Emily","Les Jeux de l'amour et de la guerre","1964"
"27662","Anne of the Thousand Days","Anne des mille jours","1969"
"27663","The Ice Harvest","Faux Amis","2005"
"27664","Baby Doll","Baby Doll","1956"
"27665","L'Avventura","L'avventura","1960"
"27666","Mad Max: Fury Road","Mad Max: Fury Road","2015"
"27667","Beyond the Valley of the Dolls","La Vallée des plaisirs","1970"
"27668","Hiroshima Mon Amour","Hiroshima mon amour","1959"
"27669","Ugetsu","Les Contes de la lune vague après la pluie","1953"
"27670","Star Wars: Episode VII - The Force Awakens","Star Wars, épisode VII : Le Réveil de la Force","2015"
"27671","Flawless","Personne n'est parfait","2007"
"27672","Ben-hur","Ben-Hur","2016"
"27673","Warcraft","Warcraft : Le Commencement","2016"
"27674","Ninja","Ninja","2009"
"27675","Avengers: Age of Ultron","Avengers : L'Ère d'Ultron","2015"
"27676","The Day of the Jackal","Chacal","1973"
"27677","The Razor's Edge","Le Fil du rasoir","1946"
"27678","Ant-Man","Ant-Man","2015"
"27679","Fantastic Four","Les Quatre Fantastiques","2015"
"27680","Cloverfield","Cloverfield","2008"
"27681","Deadpool","Deadpool","2016"
"27682","Hellsing Ultimate OVA Series","Hellsing","2006"
"27683","Night of the Living Dead","La Nuit des morts-vivants","1990"
"27684","The Maltese Falcon","Le Faucon maltais","1931"
"27685","Captain America: Civil War","Captain America: Civil War","2016"
"27686","Safety Last!","Monte là-dessus !","1923"
"27687","While the City Sleeps","La Cinquième Victime","1956"
"27688","Delivery Man","Delivery Man","2013"
"27689","X-Men: Apocalypse","X-Men: Apocalypse","2016"
"27690","Viridiana","Viridiana","1961"
"27691","Charlie Countryman","Charlie Countryman","2013"
"27692","Totally F***ed Up","Totally Fucked Up","1993"
"27693","Elsa & Fred","Elsa & Fred","2014"
"27694","Cleaner","Cleaner","2007"
"27695","Lupin III: The Castle Of Cagliostro","Le Château de Cagliostro","1979"
"27696","Arizona Dream","Arizona Dream","1993"
"27697","Queen Christina","La Reine Christine","1933"
"27698","Battleground","Bastogne","1949"
"27699","3 Women","Trois femmes","1977"
"27700","Take Me Out to the Ball Game","Match d'amour","1949"
"27701","Grey Gardens","Grey Gardens","1975"
"27702","Purple Rain","Purple Rain","1984"
"27703","Rachel, Rachel","Rachel, Rachel","1968"
"27704","Signs of Life","Signes de vie","1968"
"27705","Point of No Return","Nom de code : Nina","1993"
"27706","A Tale of Ham and Passion","Jambon, Jambon","1992"
"27707","The Chaser","The Chaser","2008"
"27708","College","Sportif par amour","1927"
"27709","Welcome to L.A.","Bienvenue à Los Angeles","1976"
"27710","Mitchell","Liquidez l'inspecteur Mitchell","1975"
"27711","Arranged","Arrangement","2007"
"27712","The Revenant","The Revenant","2015"
"27713","Rudolph, the Red-Nosed Reindeer","Rudolphe le renne au nez rouge","1964"
"27714","Nowhere Boy","Nowhere Boy","2009"
"27715","Dolls","Dolls","2002"
"27716","Real Steel","Real Steel","2011"
"27717","The Man Who Came to Dinner","L'Homme qui vint dîner","1942"
"27718","Sunday Bloody Sunday","Un dimanche comme les autres","1971"
"27719","The Major and the Minor","Uniformes et jupons courts","1942"
"27720","The Caine Mutiny","Ouragan sur le Caine","1954"
"27721","Black Narcissus","Le Narcisse noir","1947"
"27722","The Day of the Doctor","Le Jour du Docteur","2013"
"27723","Escape from Alcatraz","L'Évadé d'Alcatraz","1979"
"27724","Oliver Twist","Oliver Twist","1948"
"27725","Irrational Man","L'Homme irrationnel","2015"
"27726","3 Idiots","3 Idiots","2009"
"27727","Buck","Buck","2011"
"27728","The Girl Who Leapt Through Time","La Traversée du temps","2006"
"27729","Shrek 2","Shrek 2","2004"
"27730","The Day After Tomorrow","Le Jour d'après","2004"
"27731","Raising Helen","Fashion Maman","2004"
"27732","Soul Plane","Soul Plane","2004"
"27733","Baadasssss!","Baadasssss!","2003"
"27734","Saved!","Saved!","2004"
"27735","Keanu","Keanu","2016"
"27736","The Time of the Wolf","Le Temps du loup","2003"
"27737","Harry Potter and the Prisoner of Azkaban","Harry Potter et le Prisonnier d'Azkaban","2004"
"27738","Mindhunters","Profession profiler","2004"
"27739","The Blind Swordsman: Zatoichi","Zatoichi","2003"
"27740","The Chronicles of Riddick","Les Chroniques de Riddick","2004"
"27741","Garfield: The Movie","Garfield","2004"
"27742","The Stepford Wives","Et l'homme créa la femme","2004"
"27743","Untraceable","Intraçable","2008"
"27744","Napoleon Dynamite","Napoleon Dynamite","2004"
"27745","Rambo","John Rambo","2008"
"27746","Meet the Spartans","Spartatouille","2008"
"27747","Lover Come Back","Un pyjama pour deux","1961"
"27748","Police Academy: Mission to Moscow","Police Academy : Mission à Moscou","1994"
"27749","Ring of Bright Water","Ring of Bright Water","1969"
"27750","Fool for Love","Fool for Love","1985"
"27751","Legion","Légion","2010"
"27752","Frozen","Frozen","2013"
"27753","Helen of Troy","Hélène de Troie","1956"
"27754","The Hound of the Baskervilles","Le Chien des Baskerville","1939"
"27755","Suddenly","Je dois tuer","1954"
"27756","Possessed","La Possédée","1947"
"27757","Kings Row","Crimes sans châtiment","1942"
"27758","Footloose","Footloose","2011"
"27759","The Kid Brother","Le Petit Frère","1927"
"27760","The Thing","The Thing","2011"
"27761","Tyrannosaur","Tyrannosaur","2011"
"27762","This Island Earth","Les Survivants de l'infini","1955"
"27763","Blackboard Jungle","Graine de violence","1955"
"27764","It Had to Be You","L'Homme de mes rêves","2000"
"27765","Martha Marcy May Marlene","Martha Marcy May Marlene","2011"
"27766","We Need to Talk About Kevin","We Need to Talk about Kevin","2011"
"27767","Sounder","Sounder","1972"
"27768","The Heiress","L'Héritière","1949"
"27769","Trigun: Badlands Rumble","Trigun: Badlands Rumble","2010"
"27770","State Fair","La Foire aux illusions","1945"
"27771","Executive Suite","La Tour des ambitieux","1954"
"27772","Johnny Belinda","Johnny Belinda","1948"
"27773","Inside Llewyn Davis","Inside Llewyn Davis","2013"
"27774","Super Size Me","Super Size Me","2004"
"27775","Johnny Eager","Johnny, roi des gangsters","1942"
"27776","La Jetée","La Jetée","1962"
"27777","The Wolf of Wall Street","Le Loup de Wall Street","2013"
"27778","The Picture of Dorian Gray","Le Portrait de Dorian Gray","1945"
"27779","The Three Musketeers","Les Trois Mousquetaires","2011"
"27780","The Human Condition I","La Condition humaine","1959"
"27781","In Time","Time Out","2011"
"27782","Samsara","Samsâra","2001"
"27783","Please Don't Eat the Daisies","Ne mangez pas les marguerites","1960"
"27784","Hellboy II: The Golden Army","Hellboy 2","2008"
"27785","White Heat","L'enfer est à lui","1949"
"27786","A Christmas Carol","A Christmas Carol","1951"
"27787","Memphis Belle","Memphis Belle","1990"
"27788","The Cincinnati Kid","Le Kid de Cincinnati","1965"
"27789","Pretty Baby","La Petite","1978"
"27790","Show Boat","Show Boat","1951"
"27791","Box of Moon Light","Box of Moonlight","1996"
"27792","Freaks","La Monstrueuse Parade","1932"
"27793","Margaret","Margaret","2011"
"27794","The Immigrant","L'Émigrant","1917"
"27795","Carnage","Carnages","2011"
"27796","Match Point","Match Point","2005"
"27797","In Bruges","Bons baisers de Bruges","2008"
"27798","Margin Call","Margin Call","2011"
"27799","My Little Chickadee","Mon petit poussin chéri","1940"
"27800","The High and the Mighty","Écrit dans le ciel","1954"
"27801","The Ugly Dachshund","Quatre bassets pour un danois","1966"
"27802","Around the World in 80 Days","Le Tour du monde en quatre-vingts jours","2004"
"27803","I'll Sleep When I'm Dead","I'll Sleep When I'm Dead","2003"
"27804","Dodgeball: A True Underdog Story","Dodgeball ! Même pas mal !","2004"
